Customer ID,Item Code,Source,Order Date,Item Description,Category,price,Quantity
0004382545,R2758868,REGULAR,7/9/2007  12:00:00 AM,STERLING DIAMONELLE MOON & OVAL RING 6,J,46.77,3
0004382545,R2758669,REGULAR,7/9/2007  12:00:00 AM,S.S DIAMONELLE & SIMULATED CANARY DIAMOND RING 6,J,69.99,3
0004382545,R2758669,REGULAR,7/9/2007  12:00:00 AM,STERLING DML BY THE YARD NECKLACE PINK ONE SIZE,J,69.99,3
0004382545,R2730751,REGULAR,7/4/2007  12:00:00 AM,SR SQUARED SWIRL TOTE FUCHSIA ONE SIZE,F,10.00,8
0004382545,R2730751,REGULAR,7/4/2007  12:00:00 AM,PATENT SATCHEL RED,F,59.48,8
0004382545,R2730751,REGULAR,7/4/2007  12:00:00 AM,MAXX NEW YORK MICROFIBRE SATCHEL CHINO,F,74.48,8
0004382545,R2730751,REGULAR,7/4/2007  12:00:00 AM,SR SQUARED SWIRL TOTE FUCHSIA ONE SIZE,F,10.00,8
0004382545,R2730751,REGULAR,7/4/2007  12:00:00 AM,PEBBLE LEATHER PASSPORT HOLDER W/CARD SLOTS SAND,F,19.00,8
0004382545,R2730751,REGULAR,7/4/2007  12:00:00 AM,PEBBLE LEATHER PASSPORT HOLDER W/CARD SLOTS NAVY,F,19.00,8
0004382545,R2730751,REGULAR,7/4/2007  12:00:00 AM,LEATHER SATCHEL FUCHSIA,F,83.48,8
0004382545,R2730751,REGULAR,7/4/2007  12:00:00 AM,LEAF CROCHET MEDIUM SHOPPER BLACK,F,29.48,8
0004382545,R2730751,REGULAR,7/4/2007  12:00:00 AM,LEAF CROCHET MEDIUM SHOPPER TAUPE,F,29.48,8
0004382545,R2730751,REGULAR,7/4/2007  12:00:00 AM,KNIT LARGE SHOPPER PARADISE ONE SIZE,F,34.98,8
0004382545,R2726991,REGULAR,7/3/2007  12:00:00 AM,S.S. GEMSTONE BRACELET RUBY GOLDPLATE,B,69.87,1
0004382545,R2693512,REGULAR,6/27/2007  12:00:00 AM,S.S. & PLATINUM CZ EMILY BRACELET 7,B,69.87,2
0004382545,R2693512,REGULAR,6/27/2007  12:00:00 AM,2 BOTTLES CERTIFIED ORGANIC EXTRA VIRGIN OLIVE OIL,K,29.99,2
0004382545,R2693512,REGULAR,6/27/2007  12:00:00 AM,2 BOTTLES CERTIFIED ORGANIC EXTRA VIRGIN OLIVE OIL,K,29.99,2
0004382545,R2834965,REGULAR,7/25/2007  12:00:00 AM,HIP HOP ABS,H,59.99,1
0004382545,R2758669,REGULAR,7/9/2007  12:00:00 AM,"S.S. PEAR, SQUARE OR ROUND DROP EARRINGS PEAR",J,43.89,3
0004382545,R2739496,REGULAR,7/5/2007  12:00:00 AM,LOU LOU MAG BAG BY JEANNE LOTTIE BLACK ONE SIZE,F,29.98,1
0004382545,R2773187,REGULAR,7/12/2007  12:00:00 AM,PEBBLE LEATHER PASSPORT HOLDER W/CARD SLOTS EGGSHE,F,19.00,5
0004382545,R2779664,REGULAR,7/13/2007  12:00:00 AM,KYANITE & RAINBOW MOONSTONE PENDANT & CHAIN,B,179.99,1
0004382545,R2773187,REGULAR,7/12/2007  12:00:00 AM,LEATHER SHOULDER BAG BLACK,F,83.48,5
0004382545,R2773187,REGULAR,7/12/2007  12:00:00 AM,LEATHER SHOULDER BAG RED,F,83.48,5
0004382545,R2773187,REGULAR,7/12/2007  12:00:00 AM,LEATHER SHOULDER BAG IVORY,F,83.48,5
0004382545,R2869377,REGULAR,7/30/2007  12:00:00 AM,MAXXIMUM LEATHER CLUTCH LEOPARD,F,109.00,3
0004382545,R2869377,REGULAR,7/30/2007  12:00:00 AM,CHAIN SHOULDER BAG BONE,F,149.00,3
0004382545,R2869377,REGULAR,7/30/2007  12:00:00 AM,CHAIN SHOULDER BAG BLACK,F,149.00,3
0004382545,R2884801,REGULAR,8/2/2007  12:00:00 AM,S.S. GEMSTONE BRACELET RUBY GOLDPLATE,B,69.87,1
0004382545,R2835797,REGULAR,7/25/2007  12:00:00 AM,HIP HOP ABS,H,59.99,1
0004382545,R2803465,REGULAR,7/18/2007  12:00:00 AM,LEATHER NORTH SOUTH SHOULDER BAG VIOLA,F,149.00,1
0004382545,R2834951,REGULAR,7/25/2007  12:00:00 AM,A PRACTICAL GUIDE TO SELF-MASSAGE - HARDCOVER,C,25.36,1
0004382545,R2838254,REGULAR,7/26/2007  12:00:00 AM,HIP HOP ABS,H,59.99,2
0004382545,R2838254,REGULAR,7/26/2007  12:00:00 AM,SKINN DAY AND NIGHT TREATMENT DRY/NORMAL,C,57.50,2
0004382545,R2773187,REGULAR,7/12/2007  12:00:00 AM,"FLUORITE, CHRYSOPHRASE & ROSE QUARTZ BEAD NECKLACE",B,79.99,5
0004382545,R2902728,REGULAR,8/6/2007  12:00:00 AM,"STERLING SILVER 19"" MULTI GEMSTONE NECKLACE",J,79.99,1
0004382545,R2660807,REGULAR,6/20/2007  12:00:00 AM,PEBBLE LEATHER CROSSBODY BAG CACTUS,F,59.98,1
0004382545,R2922405,REGULAR,8/10/2007  12:00:00 AM,QUILTED STRAP WATCH IVORY,B,69.99,5
0004382545,R2922405,REGULAR,8/10/2007  12:00:00 AM,ART DECO STYLE DRAGONFLY PIN,B,49.99,5
0004382545,R2922405,REGULAR,8/10/2007  12:00:00 AM,SWIRLS OF PEARLS PIN,B,49.99,5
0004382545,R2922405,REGULAR,8/10/2007  12:00:00 AM,PLIQUE A JOUR ENCHANTED FLOWER PIN RHODIUMPLATE,B,99.99,5
0004382545,R2846377,REGULAR,7/27/2007  12:00:00 AM,TOO FACED MAGIC WAND FOUNDATION PARIS MEDIUM,C,38.00,2
0004382545,R2846377,REGULAR,7/27/2007  12:00:00 AM,TOO FACED MAGIC WAND FOUNDATION LONDON FAIR,C,38.00,2
0004382545,R2905573,REGULAR,8/7/2007  12:00:00 AM,LADIES MOTHER OF PEARL BRACELET WATCH BLUE,B,129.99,1
0004382545,R2819072,REGULAR,7/21/2007  12:00:00 AM,14K GOLD AQUAMARINE & DIAMOND RING YELLOW GOLD 7,J,199.99,1
0004382545,R2897408,REGULAR,8/5/2007  12:00:00 AM,"FITNESS PEDOMETER w/ROSALIE BROWN CD, DVD & MAT",H,29.98,4
0004382545,R2909014,REGULAR,8/8/2007  12:00:00 AM,S.S. LARIMAR PENDANT & CHAIN,B,199.99,3
0004382545,R2909014,REGULAR,8/8/2007  12:00:00 AM,S.S. AQUAMARINE PENDANT & CHAIN,B,59.99,3
0004382545,R2909014,REGULAR,8/8/2007  12:00:00 AM,S.S. SERAPHANITE & PERIDOT PENDANT & CHAIN,B,149.99,3
0004382545,R2922389,REGULAR,8/10/2007  12:00:00 AM,A PRACTICAL GUIDE TO SELF-MASSAGE - HARDCOVER,C,25.36,1
0004382545,R2922405,REGULAR,8/10/2007  12:00:00 AM,QUILTED STRAP WATCH RED,B,69.99,5
0004382545,R2932171,REGULAR,8/12/2007  12:00:00 AM,GLAMOUROUS NIGHTS TORSADE,B,69.99,7
0004382545,R2932171,REGULAR,8/12/2007  12:00:00 AM,GLAMOUROUS NIGHTS TORSADE,B,69.99,7
0004382545,R2932171,REGULAR,8/12/2007  12:00:00 AM,DELICATE SHIMMERING LEAF PIN,B,49.99,7
0004382545,R2932171,REGULAR,8/12/2007  12:00:00 AM,TIGERS EYE & OPALESCENCE BEAD CHARM BRACELET,B,59.99,7
0004382545,R2932171,REGULAR,8/12/2007  12:00:00 AM,"30"" MINT BEAD & HAMMERED RINGS NECKLACE",B,59.99,7
0004382545,R2932171,REGULAR,8/12/2007  12:00:00 AM,TIGERS EYE & OPALESCENCE BEAD CHARM BRACELET,B,59.99,7
0004382545,R2897408,REGULAR,8/5/2007  12:00:00 AM,PEBBLE LEATHER PASSPORT HOLDER PEWTER,F,19.00,4
0004382545,R2897408,REGULAR,8/5/2007  12:00:00 AM,PEBBLE LEATHER PASSPORT HOLDER PLUM,F,19.00,4
0004382545,R2897408,REGULAR,8/5/2007  12:00:00 AM,PEBBLE LEATHER PASSPORT HOLDER RIVER,F,19.00,4
0004382545,R2923452,REGULAR,8/10/2007  12:00:00 AM,LUXE SPORT CROCO EMBOSSED LEATHER STRAP WATCH WHIT,B,79.99,4
0004382545,R2923452,REGULAR,8/10/2007  12:00:00 AM,COLOURS OF DENIM BANGLE WATCH ORANGE,B,49.99,4
0004382545,R2923452,REGULAR,8/10/2007  12:00:00 AM,LUXE SPORT CROCO EMBOSSED LEATHER STRAP WATCH ORAN,B,79.99,4
0004382545,R2923452,REGULAR,8/10/2007  12:00:00 AM,LUXE SPORT CROCO EMBOSSED LEATHER STRAP WATCH BROW,B,79.99,4
0004382545,R2776625,REGULAR,7/13/2007  12:00:00 AM,DYSON ALL-FLOOR UPRIGHT VACUUM WITH 2 BONUS TOOLS,H,549.99,4
0004382545,R2776625,REGULAR,7/13/2007  12:00:00 AM,CARVED BONEFACE & RUBY PENDANT & CHAIN,B,119.99,4
0004382545,R2776625,REGULAR,7/13/2007  12:00:00 AM,DYSON ALL-FLOOR UPRIGHT VACUUM WITH 2 BONUS TOOLS,H,549.99,4
0004382545,R2776625,REGULAR,7/13/2007  12:00:00 AM,GREY MOONSTONE & MULTI GEMSTONE PENDANT & EARRINGS,B,179.99,4
0004382545,R2776625,REGULAR,7/13/2007  12:00:00 AM,KYANITE & RAINBOW MOONSTONE PENDANT & CHAIN,B,179.99,4
0004382545,R2776625,REGULAR,7/13/2007  12:00:00 AM,QUARTZ & GEMSTONE PENDANT & CHAIN FOREST,B,59.87,4
0004382545,R2776625,REGULAR,7/13/2007  12:00:00 AM,QUARTZ & GEMSTONE PENDANT & CHAIN PACIFIC BLUE,B,59.87,4
0004382545,R2776625,REGULAR,7/13/2007  12:00:00 AM,QUARTZ & GEMSTONE PENDANT & CHAIN WATERMELON,B,59.87,4
0004382545,R2932171,REGULAR,8/12/2007  12:00:00 AM,MOONSTONE BEADED NECKLACE,B,69.99,7
0004382545,R2932171,REGULAR,8/12/2007  12:00:00 AM,DELICATE HAMMERED OVAL EARRINGS SILVER PLATE,B,29.99,7
0004382545,R2932171,REGULAR,8/12/2007  12:00:00 AM,VINTAGE REFLECTIONS PIN PURPLE,B,59.99,7
0004382545,R2967737,REGULAR,8/19/2007  12:00:00 AM,14K YG OVAL DIAMOND CUT RING 6,J,369.69,1
0004382545,R2924559,REGULAR,8/11/2007  12:00:00 AM,DAZZLING 8 ROW CRYSTAL BRACELET MULTI,B,99.99,2
0004382545,R2924559,REGULAR,8/11/2007  12:00:00 AM,DAZZLING 8 ROW CRYSTAL BRACELET BLUE,B,99.99,2
0004382545,R2940370,REGULAR,8/14/2007  12:00:00 AM,S.S. & PLATINUM CZ CROSS PENDANT & CHAIN,B,42.49,4
0004382545,R2940370,REGULAR,8/14/2007  12:00:00 AM,S.S. & PLATINUM CZ JENNIFER BRACELET 7,B,89.99,4
0004382545,R2940370,REGULAR,8/14/2007  12:00:00 AM,S.S. & PLATINUM CZ MELISSA BAND RING 6,B,49.99,4
0004382545,R2940370,REGULAR,8/14/2007  12:00:00 AM,S.S. & PLATINUM CZ JENNIFER RING 6,B,39.99,4
0004382545,R2940370,REGULAR,8/14/2007  12:00:00 AM,S.S. & PLATINUM CZ MULTI CIRCLE PENDANT & CHAIN,B,89.99,4
0004382545,R2971823,REGULAR,8/20/2007  12:00:00 AM,MURANO GLASS MULTI & BLACK BEAD NECKLACE,B,199.99,3
0004382545,R2940370,REGULAR,8/14/2007  12:00:00 AM,S.S. & PLATINUM CZ MULTI CIRCLE PENDANT & CHAIN,B,89.99,4
0004382545,R2940370,REGULAR,8/14/2007  12:00:00 AM,S.S. & PLATINUM CZ SARAH RING 6,B,39.99,4
0004382545,R2968341,REGULAR,8/20/2007  12:00:00 AM,MAXXIMUM WOVEN HOBO BLACK,F,169.00,3
0004382545,R2968341,REGULAR,8/20/2007  12:00:00 AM,QUILTED SHOULDER BAG SILVER,F,189.00,3
0004382545,R2968341,REGULAR,8/20/2007  12:00:00 AM,PATENT LARGE TOP HANDLE HANDBAG' BLACK,F,124.98,3
0004382545,R2968341,REGULAR,8/20/2007  12:00:00 AM,,,0.00,3
0004382545,R2968341,REGULAR,8/20/2007  12:00:00 AM,QUILTED PATENT HOBO BAG BONE,F,169.00,3
0004382545,R2971823,REGULAR,8/20/2007  12:00:00 AM,PATENT SMALL TOP HANDLE HANDBAG BLUE,F,109.98,3
0004382545,R2998279,REGULAR,8/25/2007  12:00:00 AM,TEMP-TATIONS FRESH CROP 12PC BAKEWARE SET APPLE,K,24.98,3
0004382545,R2998279,REGULAR,8/25/2007  12:00:00 AM,TEMP-TATIONS FRESH CROP 12PC BAKEWARE SET PUMPKIN,K,24.98,3
0004382545,R2998279,REGULAR,8/25/2007  12:00:00 AM,TEMP-TATIONS FRESH CROP 12PC BAKEWARE SET PUMPKIN,K,24.98,3
0004382545,R2974293,REGULAR,8/21/2007  12:00:00 AM,PATENT SMALL TOP HANDLE HANDBAG BONE,F,109.98,8
0004382545,R2974293,REGULAR,8/21/2007  12:00:00 AM,MURANO GLASS SAPPHIRE BLUE NECKLACE,B,59.99,8
0004382545,R2974293,REGULAR,8/21/2007  12:00:00 AM,DR-HO'S DOUBLE COMPLETE MEAL REPLACEMENT KIT,C,54.50,8
0004382545,R2974293,REGULAR,8/21/2007  12:00:00 AM,DELICATE HAMMERED OVAL EARRINGS GOLD PLATE,B,29.99,8
0004382545,R2974293,REGULAR,8/21/2007  12:00:00 AM,FLORAL GLASS PENDANT ON PINK 3 STRAND CORD,B,59.99,8
0004382545,R2974293,REGULAR,8/21/2007  12:00:00 AM,UNIVERSAL STONE CLEANER & POLISHING STONE,H,29.99,8
0004382545,R2974293,REGULAR,8/21/2007  12:00:00 AM,DR HO'S AB TRIMMER 30 DAY KIT W/ANTI-AGING TEA,C,64.99,8
0004382545,R2987615,REGULAR,8/23/2007  12:00:00 AM,MURANO GLASS BEAD NECKLACE IN GOLD AND WHITE,B,99.99,1
0004382545,R2974293,REGULAR,8/21/2007  12:00:00 AM,DR HO'S AB TRIMMER 30 DAY KIT W/ANTI-AGING TEA,C,64.99,8
0004382545,R2968341,REGULAR,8/20/2007  12:00:00 AM,MAXXIMUM LEATHER CLUTCH LEOPARD,F,109.00,3
0004382545,R2968341,REGULAR,8/20/2007  12:00:00 AM,,,0.00,3
0004382545,R2971823,REGULAR,8/20/2007  12:00:00 AM,MAXXIMUM LEATHER CLUTCH LEOPARD,F,109.00,3
0004382545,R2965637,REGULAR,8/19/2007  12:00:00 AM,SKINN PROTECT HYDRATE AND REPAIR 9PC KIT,C,45.90,4
0004382545,R2965637,REGULAR,8/19/2007  12:00:00 AM,SKINN PROTECT HYDRATE AND REPAIR 9PC KIT,C,45.90,4
0004382545,R2965637,REGULAR,8/19/2007  12:00:00 AM,SKINN PROTECT HYDRATE AND REPAIR 9PC KIT,C,45.90,4
0004382545,R2965637,REGULAR,8/19/2007  12:00:00 AM,SKINN DERMAPPEAL SKINN RENEWAL & REVITALIZING 3PC,C,46.50,4
0004382545,R2965637,REGULAR,8/19/2007  12:00:00 AM,SKINN CREASE RELEASE DAY TREATMENT CREAM,C,49.50,4
0004382545,R3052991,REGULAR,9/6/2007  12:00:00 AM,BORGHESE INDULGENCE COLLECTION,C,54.96,1
0004382545,R3091515,REGULAR,9/13/2007  12:00:00 AM,PATENT SMALL TOP HANDLE HANDBAG ORANGE,F,109.98,4
0004382545,R3049592,REGULAR,9/6/2007  12:00:00 AM,14K YG MALACHITE & PERIDOT RING 6,J,259.99,1
0004382545,R3049594,REGULAR,9/6/2007  12:00:00 AM,14K YG CITRINE & DIA FANCY BAND 6,J,309.99,1
0004382545,R3059982,REGULAR,9/8/2007  12:00:00 AM,ALOETTE 3PC AGELESS ESSENTIALS,C,89.96,1
0004382545,R3052047,REGULAR,9/6/2007  12:00:00 AM,"14K TWO TONE GOLD REVERSIBLE 17.5"" LINK NECKLACE",J,789.99,1
0004382545,R3091515,REGULAR,9/13/2007  12:00:00 AM,TIGER EYE GODDESS & MULTI GEMSTONE PIN/PENDANT,B,329.99,4
0004382545,R3091515,REGULAR,9/13/2007  12:00:00 AM,S.S. CARVED GODDESS FACE PENDANT & CHAIN,B,129.99,4
0004382545,R3091515,REGULAR,9/13/2007  12:00:00 AM,S.S. MULTI GEMSTONE PENDANT & CHAIN,B,199.99,4
0004382545,R3135810,REGULAR,9/22/2007  12:00:00 AM,14K YG CHECKERBOARD GARNET & DIA RING 6,J,299.99,1
0004382545,R3009636,REGULAR,8/28/2007  12:00:00 AM,WATER RESISTANT TRENCH RED MEDIUM,F,104.30,1
0004382545,R2969641,REGULAR,8/20/2007  12:00:00 AM,A PRACTICAL GUIDE TO SELF-MASSAGE - HARDCOVER,C,0.00,1
0004382545,R3090816,REGULAR,9/13/2007  12:00:00 AM,S.S. MULTI GEMSTONE PENDANT & CHAIN,B,199.99,2
0004382545,R3090816,REGULAR,9/13/2007  12:00:00 AM,CARNELIAN & MANGO TOPAZ PENDANT & CHAIN,B,59.99,2
0004382545,R3090816,REGULAR,9/13/2007  12:00:00 AM,CARNELIAN & MANGO TOPAZ PENDANT & CHAIN,B,59.99,2
0004382545,R3139701,REGULAR,9/23/2007  12:00:00 AM,SIX WEEK BODY MAKEOVER,C,99.99,1
0004382545,R3178991,REGULAR,10/1/2007  12:00:00 AM,SIX WEEK BODY MAKEOVER,C,99.99,2
0004382545,R3178991,REGULAR,10/1/2007  12:00:00 AM,CARNELIAN & MANGO TOPAZ PENDANT & CHAIN,B,59.99,2
0004382545,R2968341,REGULAR,8/20/2007  12:00:00 AM,,,0.00,3
0004382545,R3136365,REGULAR,9/22/2007  12:00:00 AM,14K GOLD AQUAMARINE EARRINGS WHITE GOLD,J,169.69,1
0004382545,R3136746,REGULAR,9/22/2007  12:00:00 AM,TIGER EYE GODDESS & MULTI GEMSTONE PIN/PENDANT,B,329.99,1
0004382545,R3071808,REGULAR,9/9/2007  12:00:00 AM,THE PINNACLE WATCH RHODIUMPLATE,B,129.99,1
0004382545,R3089917,REGULAR,9/13/2007  12:00:00 AM,TIGER IRON & CITRINE PENDANT & CHAIN,B,89.99,6
0004382545,R3089917,REGULAR,9/13/2007  12:00:00 AM,LEG MAGIC WITH DVD & NUTRITION GUIDE,H,99.98,6
0004382545,R3089917,REGULAR,9/13/2007  12:00:00 AM,CARNELIAN & MANGO TOPAZ PENDANT & CHAIN,B,59.99,6
0004382545,R3089917,REGULAR,9/13/2007  12:00:00 AM,PATENT LARGE TOP HANDLE HANDBAG' NUDE,F,124.98,6
0004382545,R3089917,REGULAR,9/13/2007  12:00:00 AM,PATENT SMALL TOP HANDLE HANDBAG BONE,F,109.98,6
0004382545,R3089917,REGULAR,9/13/2007  12:00:00 AM,RED CX AB & CORE MACHINE w/ADJUSTABLE RESISTANCE,H,89.98,6
0004382545,R3089917,REGULAR,9/13/2007  12:00:00 AM,S.S. MULTI GEMSTONE PENDANT & CHAIN,B,199.99,6
0004382545,R3187341,REGULAR,10/3/2007  12:00:00 AM,14K WG AQUAMARINE & DIAMOND RING 6,J,899.99,1
0004382545,R3200315,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS 16PC ORCHARD VINE SET MUSTARD NO SIZE,K,39.96,5
0004382545,R3200315,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS COUNTRY LACE 5 QT BAKER MUSTARD ONE S,K,24.99,5
0004382545,R3200315,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS COUNTRY LACE 5 QT BAKER WHITE ONE SIZ,K,24.99,5
0004382545,R3200315,REGULAR,10/6/2007  12:00:00 AM,DEBBIE MEYER GREEN BAGS - SET OF 10,K,6.89,5
0004382545,R3200315,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS COUNTRY LACE 5 QT BAKER BURGUNDY ONE,K,24.99,5
0004382545,R3235680,REGULAR,10/13/2007  12:00:00 AM,QUILTED & PATENT TOTE CHOCOLATE,F,259.00,3
0004382545,R3235680,REGULAR,10/13/2007  12:00:00 AM,QUILTED & PATENT TOTE BLACK,F,259.00,3
0004382545,R3235680,REGULAR,10/13/2007  12:00:00 AM,PATENT LARGE TOP HANDLE HANDBAG' BONE,F,124.98,3
0004382545,R3222083,REGULAR,10/10/2007  12:00:00 AM,DR DENESE AGELESS SKIN BOOK,C,19.99,4
0004382545,R3222083,REGULAR,10/10/2007  12:00:00 AM,"STAFFORD CERAMIC PEELER, PARER AND SLICER SET",K,29.86,4
0004382545,R3222083,REGULAR,10/10/2007  12:00:00 AM,DR DENESE GLYCOLIC PADS 3PC COLLECTION,C,39.96,4
0004382545,R3222083,REGULAR,10/10/2007  12:00:00 AM,REPLACEMENT BULB FOR XJ-2100UV,H,14.95,4
0004382545,R3030874,REGULAR,9/2/2007  12:00:00 AM,JOY MANGANO 37PC ELEGANT CLOSET MAKEOVER KIT GREY,K,79.92,3
0004382545,R3200166,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS 16PC ORCHARD VINE SET SAGE NO SIZE,K,39.96,6
0004382545,R3200166,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS COUNTRY LACE 5 QT BAKER BURGUNDY ONE,K,24.99,6
0004382545,R3200166,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS 16PC ORCHARD VINE SET SAGE NO SIZE,K,39.96,6
0004382545,R3200166,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS COUNTRY LACE 5 QT BAKER MUSTARD ONE S,K,24.99,6
0004382545,R3200166,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS COUNTRY LACE 5 QT BAKER WHITE ONE SIZ,K,24.99,6
0004382545,R3030874,REGULAR,9/2/2007  12:00:00 AM,PROFESSOR AMOS SHOCK & BOM KIT,H,44.99,3
0004382545,R3030874,REGULAR,9/2/2007  12:00:00 AM,MICROPLANE FOOT FILE PADDLE,C,24.95,3
0004382545,R3200166,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS 16PC ORCHARD VINE SET WHITE NO SIZE,K,39.96,6
0004382545,R3200166,REGULAR,10/6/2007  12:00:00 AM,TEMP-TATIONS COUNTRY LACE 5 QT BAKER SAGE ONE SIZE,K,24.99,6
0004382545,R3266088,REGULAR,10/18/2007  12:00:00 AM,SKINN DERMAPPEAL SKINN RENEWAL & REVITALIZING 3PC,C,46.50,2
0004382545,R3266088,REGULAR,10/18/2007  12:00:00 AM,SKINN TRIPLE COVER SMOOTH AND PERFECT TRIO LIGHT/M,C,39.99,2
0004382545,R3217918,REGULAR,10/9/2007  12:00:00 AM,HEAVEN FRESH AIR PURIFICATION w/CAR UNIT,H,134.84,2
0004382545,R3290509,REGULAR,10/23/2007  12:00:00 AM,TEMP-TATIONS COUNTRY LACE 5 QT BAKER BURGUNDY ONE,K,24.99,3
0004382545,R3290509,REGULAR,10/23/2007  12:00:00 AM,"STAFFORD CERAMIC PEELER, PARER AND SLICER SET",K,29.86,3
0004382545,R3393713,REGULAR,11/12/2007  12:00:00 AM,BOILED WOOL SHORT CAPE BROWN MEDIUM,F,105.00,2
0004382545,R3290509,REGULAR,10/23/2007  12:00:00 AM,TEMP-TATIONS 16PC ORCHARD VINE SET MUSTARD NO SIZE,K,39.96,3
0004382545,R3393713,REGULAR,11/12/2007  12:00:00 AM,BOILED WOOL SHORT CAPE BROWN LARGE,F,105.00,2
0004382545,R3217918,REGULAR,10/9/2007  12:00:00 AM,2007 SET OF 4 RUSSIAN INSPIRED EGG ORNAMENTS,B,54.99,2
0004382545,R3533540,REGULAR,12/5/2007  12:00:00 AM,14K YG RUBY & DIAMOND FILIGREE BAND 6,J,599.99,1
0004382545,R3390713,REGULAR,11/12/2007  12:00:00 AM,PATENT HANDBAG COBALT,F,99.00,4
0004382545,R3390713,REGULAR,11/12/2007  12:00:00 AM,ANIMAL NYLON HOBO BLACK,F,99.00,4
0004382545,R3390713,REGULAR,11/12/2007  12:00:00 AM,SINGLE SHOULDER BAG WINE,F,165.00,4
0004382545,R3284006,REGULAR,10/22/2007  12:00:00 AM,GEMSTONE PENDANT & 2 PAIRS OF EARRINGS CARNELIAN,B,67.49,2
0004382545,R3284006,REGULAR,10/22/2007  12:00:00 AM,S.S. PIETERSITE & CITRINE PIN/PENDANT,B,149.99,2
0004382545,R3390713,REGULAR,11/12/2007  12:00:00 AM,BORGHESE SIMPLE ELEGANT,C,37.50,4
0004382545,R3497590,REGULAR,11/29/2007  12:00:00 AM,REPLACEMENT BULB FOR XJ-2100UV,H,0.00,1
0004382545,R3571604,REGULAR,12/10/2007  12:00:00 AM,MALLY XTRA HOLD MASCARA BLACK/BROWN,C,28.00,4
0004382545,R3571604,REGULAR,12/10/2007  12:00:00 AM,MALLY SHAPING EYELIFT WAND SOFT BROWN,C,27.50,4
0004382545,R3571604,REGULAR,12/10/2007  12:00:00 AM,MALLY BEAUTY LIGHTWAND EYE BRIGHTENER,C,26.50,4
0004382545,R3571604,REGULAR,12/10/2007  12:00:00 AM,SKINN 8PC WINTER SURVIVAL COLLECTION,C,109.00,4
0004382545,R3486029,REGULAR,11/27/2007  12:00:00 AM,14K YG GREEN AMETHSYT & PINK SAPPHIRE RING 7,J,399.99,1
0004382545,R3318224,REGULAR,10/29/2007  12:00:00 AM,QUILTED & PATENT TOTE CHOCOLATE,F,259.00,1
0004382545,R3510725,REGULAR,12/1/2007  12:00:00 AM,THE TORNADO FILE TRANSFER MICRO COMPUTER,E,47.00,2
0004382545,R3510725,REGULAR,12/1/2007  12:00:00 AM,FANTASY FLOWER PIERCED EARRINGS,B,49.99,2
0004382545,R3736435,REGULAR,1/10/2008  12:00:00 AM,STERLING SILVER BOLD PYRITE CUFF BANGLE,B,399.99,3
0004382545,R3736435,REGULAR,1/10/2008  12:00:00 AM,S.S. TURQUOISE & CRYSTAL RING 6,B,69.99,3
0004382545,R3736435,REGULAR,1/10/2008  12:00:00 AM,S.S. TURQUOISE PENDANT & CHAIN,B,69.99,3
0004382545,R3620056,REGULAR,12/18/2007  12:00:00 AM,FAUX FUR COAT W/FOX FUR COLLAR BROWN LEOPARD MEDIU,F,114.86,4
0004382545,R3620056,REGULAR,12/18/2007  12:00:00 AM,COLOUR PHOTO FRAME KEY CHAIN SILVER,E,59.97,4
0004382545,R3620056,REGULAR,12/18/2007  12:00:00 AM,FAUX FUR COAT W/FOX FUR COLLAR BROWN LEOPARD LARGE,F,114.86,4
0004382545,R3620056,REGULAR,12/18/2007  12:00:00 AM,COLOUR PHOTO FRAME KEY CHAIN BLACK,E,59.97,4
0004382545,R3620056,REGULAR,12/18/2007  12:00:00 AM,COLOUR PHOTO FRAME KEY CHAIN SILVER,E,19.99,4
0004382545,R3560602,REGULAR,12/8/2007  12:00:00 AM,14K YG BLUE VENETIAN SEA SHELL RING 7,J,229.99,2
0004382545,R3560559,REGULAR,12/8/2007  12:00:00 AM,14K YG AQUAMARINE VENETIAN CAMEO RING 6,J,279.99,2
0004382545,R3560559,REGULAR,12/8/2007  12:00:00 AM,STERLING SILVER BLACK VENETIAN CAMEO CHARM,J,0.00,2
0004382545,R3560602,REGULAR,12/8/2007  12:00:00 AM,STERLING SILVER BLACK VENETIAN CAMEO CHARM,J,0.00,2
0004382545,R3585475,REGULAR,12/12/2007  12:00:00 AM,CHOICE OF: EAST WEST OR HOBO BAG HOBO GOLD,F,89.98,5
0004382545,R3585475,REGULAR,12/12/2007  12:00:00 AM,LEATHER PASSPORT HOLDER WITH CARD SLOTS CHOCOLATE,F,19.00,5
0004382545,R3585475,REGULAR,12/12/2007  12:00:00 AM,CHOICE OF: EAST WEST OR HOBO BAG HOBO BLACK,F,89.98,5
